hospital_id,name,type,ownership,emergency_services,rating,location_id,address,city,state,zip_code
161333,STORY COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1699,640 SOUTH 19TH STREET,NEVADA,IA,50201
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1700,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548
161335,BUCHANAN COUNTY HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,1701,1600 FIRST ST EAST,INDEPENDENCE,IA,50644
161336,HEGG MEMORIAL HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1702,1202 21ST AVENUE,ROCK VALLEY,IA,51247
161337,VAN BUREN COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1703,304 FRANKLIN STREET,KEOSAUQUA,IA,52565
161338,MERCYONE OELWEIN MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1704,201 EIGHTH AVENUE SE,OELWEIN,IA,50662
161339,WAVERLY HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,1705,312  9TH STREET SW,WAVERLY,IA,50677
161340,DECATUR COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1706,1405 NW CHURCH STREET,LEON,IA,50144
161341,LUCAS COUNTY HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1707,1200 NORTH 7TH STREET,CHARITON,IA,50049
161342,MONROE COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1708,6580 165TH STREET,ALBIA,IA,52531
161343,REGIONAL MEDICAL CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,1709,709 W MAIN STREET,MANCHESTER,IA,52057
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,Critical Access Hospitals,Government - Local,Yes,Not Available,1710,400 EAST POLK STREET,WASHINGTON,IA,52353
161345,OSCEOLA COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1711,600 9TH AVENUE NORTH,SIBLEY,IA,51249
161346,SIOUX CENTER HEALTH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1712,1101 9TH STREET SE,SIOUX CENTER,IA,51250
161347,FLOYD COUNTY MEDICAL CENTER,Critical Access Hospitals,Government - Local,Yes,3,1713,800 11TH ST,CHARLES CITY,IA,50616
161348,CLARKE COUNTY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1714,800 S FILLMORE ST,OSCEOLA,IA,50213
161349,VIRGINIA GAY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1715,502 NORTH 9TH AVENUE,VINTON,IA,52349
161350,STEWART MEMORIAL COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1716,1301 WEST MAIN STREET,LAKE CITY,IA,51449
161351,AVERA HOLY FAMILY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1717,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334
161352,CLARINDA REGIONAL HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,4,1718,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632
161353,KOSSUTH REGIONAL HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,1,1719,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511
161354,HORN MEMORIAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1720,701 E 2ND ST,IDA GROVE,IA,51445
161355,KNOXVILLE HOSPITAL & CLINICS,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1721,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138
161356,HENRY COUNTY HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,1722,407 S WHITE ST,MOUNT PLEASANT,IA,52641
161357,PALO ALTO COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1723,3201 1ST STREET,EMMETSBURG,IA,50536
161358,WAYNE COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1724,417 SOUTH EAST STREET,CORYDON,IA,50060
161359,BURGESS HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1725,1600 DIAMOND STREET,ONAWA,IA,51040
161360,ORANGE CITY AREA HEALTH SYSTEM,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1726,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041
161361,VAN DIEST MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,5,1727,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595
161362,CHEROKEE REGIONAL MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1728,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,3,1729,2301 EASTERN AVENUE,RED OAK,IA,51566
161364,JEFFERSON COUNTY HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,1730,2000 S MAIN,FAIRFIELD,IA,52556
161365,GREATER REGIONAL MEDICAL CENTER,Critical Access Hospitals,Government - Local,Yes,4,1731,1700 WEST TOWNLINE STREET,CRESTON,IA,50801
161366,SHENANDOAH MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1732,300 PERSHING AVENUE,SHENANDOAH,IA,51601
161367,PELLA REGIONAL HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4,1733,404 JEFFERSON STREET,PELLA,IA,50219
161368,FLOYD VALLEY HEALTHCARE,Critical Access Hospitals,Government - Local,Yes,Not Available,1734,714 LINCOLN ST NE,LE MARS,IA,51031
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1735,100 MEDICAL PARKWAY,DENISON,IA,51442
161370,LORING HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,No,Not Available,1736,211 HIGHLAND AVENUE PO BOX 217,SAC CITY,IA,50583
161371,WINNMED,Critical Access Hospitals,Government - Local,Yes,Not Available,1737,901 MONTGOMERY STREET,DECORAH,IA,52101
161372,BOONE COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1738,1015 UNION STREET,BOONE,IA,50036
161373,RINGGOLD COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1739,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854
161374,MYRTUE MEDICAL CENTER,Critical Access Hospitals,Government - Local,Yes,5,1740,1213 GARFIELD AVENUE,HARLAN,IA,51537
161375,BUENA VISTA REGIONAL MEDICAL CENTER,Critical Access Hospitals,Government - Local,Yes,4,1741,1525 WEST 5TH STREET,STORM LAKE,IA,50588
161376,CASS COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,4,1742,1501 EAST TENTH STREET,ATLANTIC,IA,50022
161377,MERCYONE CENTERVILLE MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1743,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544
161378,MERCYONE DYERSVILLE MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1744,1111 3RD STREET SW,DYERSVILLE,IA,52040
161379,MAHASKA  HEALTH PARTNERSHIP,Critical Access Hospitals,Government - Local,Yes,4,1745,1229 C AVENUE EAST,OSKALOOSA,IA,52577
161380,HANSEN FAMILY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1746,920 SOUTH OAK STREET,IOWA FALLS,IA,50126
161381,SANFORD SHELDON MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1747,118 NORTH 7TH AVENUE,SHELDON,IA,51201
161382,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1748,311 SOUTH CLARK STREET,CARROLL,IA,51401
164002,MENTAL HEALTH INSTITUTE,Psychiatric,Government - State,Yes,Not Available,1749,1251 NORTH CEDAR LOOP,CHEROKEE,IA,51012
164003,MENTAL HEALTH INSTITUTE,Psychiatric,Government - State,No,Not Available,1750,2277 IOWA AVENUE,INDEPENDENCE,IA,50644
164006,EAGLE VIEW BEHAVIORAL HEALTH,Psychiatric,Proprietary,No,Not Available,1751,770 TANGLEFOOT LANE,BETTENDORF,IA,52722
164007,CLIVE BEHAVIORAL HEALTH,Psychiatric,Proprietary,No,Not Available,1752,1450 NW 114TH STREET,CLIVE,IA,50325
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,1753,1 MT CARMEL WAY,PITTSBURG,KS,66762
170009,SAINT JOHN HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Not Available,1754,3500 SOUTH 4TH STREET,LEAVENWORTH,KS,66048
170012,SALINA REGIONAL HEALTH CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,1755,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401
170013,HAYS MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5,1756,2220 CANTERBURY DRIVE,HAYS,KS,67601
170014,ADVENTHEALTH OTTAWA,Acute Care Hospitals,Government - Local,No,2,1757,1301 S MAIN STREET,OTTAWA,KS,66067
170016,UNIVERSITY OF KANSAS HEALTH SYSTEM - ST FRANCIS CAMPUS,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2,1758,1700 SW 7TH STREET,TOPEKA,KS,66606
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,1759,720 W CENTRAL ST,EL DORADO,KS,67042
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,1760,1701 E 23RD AVENUE,HUTCHINSON,KS,67502
170023,CENTURA ST. CATHERINE HOSPITAL-GARDEN CITY,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2,1761,401 EAST SPRUCE,GARDEN CITY,KS,67846
170027,PRATT REGIONAL MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,5,1762,200 COMMODORE ST,PRATT,KS,67124
17002F,Irwin ACH (FT Riley),Acute Care - Department of Defense,Department of Defense,Yes,Not Available,1763,650 Huebner Rd.,Fort Riley,KS,66442
170040,UNIVERSITY OF KANSAS HOSPITAL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,5,1764,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160
170049,OLATHE MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,1765,20333 WEST 151ST STREET,OLATHE,KS,66061
17005F,VA EASTERN KANSAS HEALTHCARE SYSTEM,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5,1766,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622
170068,SOUTHWEST MEDICAL CENTER,Acute Care Hospitals,Government - Local,Yes,1,1767,315 WEST 15TH STREET,LIBERAL,KS,67901
170074,"STORMONT VAIL HEALTH FLINT HILLS, LLC",Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,1768,1102 ST MARY'S ROAD,JUNCTION CITY,KS,66441
170086,STORMONT VAIL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,1769,1500 SW 10TH AVENUE,TOPEKA,KS,66604
17008F,WICHITA VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5,1770,5500 E. KELLOG,WICHITA,KS,67218
170103,NMC HEALTH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,1771,600 MEDICAL CENTER DRIVE,NEWTON,KS,67114
170104,ADVENTHEALTH SHAWNEE MISSION,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,1772,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204
170105,MCPHERSON HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,1773,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460
170109,MIAMI COUNTY MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Not Available,1774,2100 BAPTISTE DR,PAOLA,KS,66071
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Not Available,1775,415 N MAIN STREET,ULYSSES,KS,67880
170120,LABETTE HEALTH,Acute Care Hospitals,Government - Local,Yes,2,1776,1902 SOUTH US HWY 59,PARSONS,KS,67357
170122,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,1777,929 NORTH ST FRANCIS STREET,WICHITA,KS,67214
170123,WESLEY MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,5,1778,550 N HILLSIDE STREET,WICHITA,KS,67214
170137,LMH,Acute Care Hospitals,Government - Local,Yes,4,1779,325 MAINE STREET,LAWRENCE,KS,66044
170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAN, INC",Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,1780,1823 COLLEGE AVE,MANHATTAN,KS,66502
170146,PROVIDENCE MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3,1781,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112
170175,CENTURA ST. CATHERINE-DODGE CITY,Acute Care Hospitals,Proprietary,Yes,2,1782,3001 AVENUE A,DODGE CITY,KS,67801
170176,OVERLAND PARK REG MED CTR,Acute Care Hospitals,Proprietary,Yes,4,1783,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215
170182,MENORAH MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,1784,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209
170183,KANSAS SURGERY & RECOVERY CENTER,Acute Care Hospitals,Physician,No,Not Available,1785,2770 NORTH WEBB ROAD,WICHITA,KS,67226
170185,SAINT LUKE'S SOUTH HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5,1786,12300 METCALF AVENUE,OVERLAND PARK,KS,66213
170186,KANSAS HEART HOSPITAL,Acute Care Hospitals,Proprietary,No,4,1787,3601 NORTH WEBB ROAD,WICHITA,KS,67226
170187,SALINA SURGICAL HOSPITAL,Acute Care Hospitals,Physician,No,Not Available,1788,401 SOUTH SANTA FE AVENUE,SALINA,KS,67401
170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,Acute Care Hospitals,Physician,No,Not Available,1789,3651 COLLEGE BLVD,LEAWOOD,KS,66211
170190,MANHATTAN SURGICAL HOSPITAL LLC,Acute Care Hospitals,Physician,No,Not Available,1790,1829 COLLEGE AVENUE,MANHATTAN,KS,66502
170191,UNIVERSITY  OF KS HLTH SYSTEM GREAT BEND CAMPUS,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3,1791,514 CLEVELAND STREET,GREAT BEND,KS,67530
170194,DOCTORS HOSPITAL LLC,Acute Care Hospitals,Proprietary,No,Not Available,1792,4901 COLLEGE BLVD,LEAWOOD,KS,66211
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",Acute Care Hospitals,Physician,No,Not Available,1793,3333 NORTH WEBB ROAD,WICHITA,KS,67226
170197,KANSAS MEDICAL CENTER LLC,Acute Care Hospitals,Proprietary,Yes,3,1794,1124 WEST 21ST STREET,ANDOVER,KS,67002
170198,"SUMMIT SURGICAL, LLC",Acute Care Hospitals,Physician,No,Not Available,1795,1818 EAST 23RD AVENUE,HUTCHINSON,KS,67502
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,Acute Care Hospitals,Proprietary,No,Not Available,1796,11217 LAKEVIEW AVENUE,LENEXA,KS,66219
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,1797,14800 WEST ST TERESA,WICHITA,KS,67235
170203,MERCY SPECIALTY HOSPITAL SOUTHEAST KANSAS,Acute Care Hospitals,Voluntary non-profit - Private,No,Not Available,1798,1619 K 66,GALENA,KS,66739
170204,"ROCK REGIONAL HOSPITAL, LLC",Acute Care Hospitals,Proprietary,Yes,Not Available,1799,3251 NORTH ROCK ROAD,DERBY,KS,67037
171300,GRISELL MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1800,210 SOUTH VERMONT AVENUE,RANSOM,KS,67572
171301,ELLINWOOD DISTRICT HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1801,605 N MAIN STREET,ELLINWOOD,KS,67526
171303,LANE COUNTY HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1802,235 WEST VINE  PO BOX 969,DIGHTON,KS,67839
171304,ASHLAND HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1803,625 SOUTH KENTUCKY,ASHLAND,KS,67831
171306,WICHITA COUNTY HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,1804,211 E EARL STREET,LEOTI,KS,67861
171307,RAWLINS COUNTY HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1805,707 GRANT ST,ATWOOD,KS,67730
171308,MERCY HOSPITAL COLUMBUS,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Not Available,1806,220 N PENNSYLVANIA AVENUE,COLUMBUS,KS,66725
171309,JEWELL COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1807,100 CRESTVUE AVE,MANKATO,KS,66956
171310,CHEYENNE COUNTY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1808,210 WEST 1ST STREET,ST FRANCIS,KS,67756
171311,ROOKS COUNTY HEALTH CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1809,1210 NORTH WASHINGTON,PLAINVILLE,KS,67663
171312,COMANCHE COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1810,202 S FRISCO STREET,COLDWATER,KS,67029
171313,KEARNY COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1811,500 THORPE STREET,LAKIN,KS,67860
171314,F W HUSTON MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1812,408 DELAWARE STREET,WINCHESTER,KS,66097
171315,NEMAHA VALLEY COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1813,1600 COMMUNITY DR,SENECA,KS,66538
171316,ANDERSON COUNTY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1814,421 S MAPLE,GARNETT,KS,66032
171317,EDWARDS COUNTY MEDICAL CENTER,Critical Access Hospitals,Government - Local,No,Not Available,1815,620 WEST EIGHTH STREET,KINSLEY,KS,67547
171318,SEDAN CITY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1816,300 NORTH STREET,SEDAN,KS,67361
171319,HOLTON COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1817,1110 COLUMBINE DRIVE,HOLTON,KS,66436
171321,MEADE DISTRICT HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1818,510 EAST CARTHAGE,MEADE,KS,67864
171322,HAMILTON COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1819,700 NORTH HUSER,SYRACUSE,KS,67878
171323,STAFFORD COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1820,502 S BUCKEYE,STAFFORD,KS,67578
171324,"SATANTA DISTRICT HOSPITAL, CLINICS, & LTCU",Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1821,401 CHEYENNE,SATANTA,KS,67870
171325,GRAHAM COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1822,304 WEST PROUT STREET,HILL CITY,KS,67642
171326,LOGAN COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1823,211 CHERRY AVENUE,OAKLEY,KS,67748
171327,ELLSWORTH COUNTY MEDICAL CENTER,Critical Access Hospitals,Proprietary,Yes,Not Available,1824,1604 AYLWARD AVENUE,ELLSWORTH,KS,67439
171328,OTTAWA COUNTY HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1825,215 E 8TH STREET,MINNEAPOLIS,KS,67467
171329,CALDWELL REGIONAL MEDICAL CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1826,761 W 175TH ST S,CALDWELL,KS,67022
171330,HOSPITAL DISTRICT #1 OF RICE COUNTY,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1827,619 SOUTH CLARK AVENUE,LYONS,KS,67554
171331,KIOWA DISTRICT HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1828,1002 SOUTH 4TH STREET,KIOWA,KS,67070
171332,KIOWA COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,No,Not Available,1829,721 WEST KANSAS,GREENSBURG,KS,67054
171333,CLARA BARTON HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1830,250 W 9TH STREET,HOISINGTON,KS,67544
171334,MEDICINE LODGE MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1831,710 N WALNUT STREET,MEDICINE LODGE,KS,67104
171335,STEVENS COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1832,1006 SOUTH JACKSON STREET,HUGOTON,KS,67951
171336,NESS COUNTY HOSPITAL DISTRICT #2,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1833,312 CUSTER STREET,NESS CITY,KS,67560
171337,WAMEGO HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,1834,711 GENN DRIVE,WAMEGO,KS,66547
171338,GREAT PLAINS OF SABETHA,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1835,603 S 14TH STREET,SABETHA,KS,66534
171339,GREENWOOD COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1836,100 W 16TH STREET,EUREKA,KS,67045
171341,HIAWATHA COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4,1837,300 UTAH STREET,HIAWATHA,KS,66434
171343,STANTON COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1838,404 N CHESTNUT,JOHNSON,KS,67855
171344,WILSON MEDICAL CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,1839,2600 OTTAWA ROAD,NEODESHA,KS,66757
171345,PAWNEE VALLEY COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1840,923 CARROLL AVENUE,LARNED,KS,67550
171346,HOSPITAL DISTRICT #6 PATTERSON HEALTH CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1841,485 N. KS HWY 2,ANTHONY,KS,67003
171347,SHERIDAN COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1842,826  18TH STREET,HOXIE,KS,67740
171348,NORTON COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1843,102 E HOLME STREET,NORTON,KS,67654
171349,CLOUD COUNTY HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1844,155 WEST COLLEGE DRIVE,CONCORDIA,KS,66901
171350,RUSSELL REGIONAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1845,200 S MAIN STREET,RUSSELL,KS,67665
171351,WASHINGTON COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1846,304 E 3RD STREET,WASHINGTON,KS,66968
171352,DECATUR HEALTH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,1847,810 W  COLUMBIA STREET,OBERLIN,KS,67749
171353,PHILLIPS COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1848,1150 STATE STREET,PHILLIPSBURG,KS,67661
171354,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1849,120 WEST 8TH STREET,ONAGA,KS,66521
171355,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,1850,320 N THIRTEENTH ST,WAKEENEY,KS,67672
171356,ST LUKE HOSPITAL & LIVING CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,1851,535 SOUTH FREEBORN,MARION,KS,66861
